Actual_VWAP,Predicted_VWAP,Error
516.386005655651,516.89545,-0.5094411216927028
516.354735433287,516.869,-0.5142831214004673
516.3251848619315,516.8418,-0.5166120130685385
516.296319352701,516.8138,-0.517462385580302
516.2589041866316,516.78564,-0.5267403446183607
516.2276201049858,516.7566,-0.5289716918891827
516.2030108803608,516.726,-0.5230023032329427
516.1747806114702,516.69604,-0.5212643104048311
516.1466231060549,516.6655,-0.5189042376950965
516.1185957372933,516.63477,-0.5161698877067238
516.0861131055439,516.6051,-0.5189894335186409
516.061000308587,516.57574,-0.5147443203192097
516.0350910539856,516.5467,-0.5116008405456114
515.9943187948926,516.51794,-0.5236255410449075
515.964633115732,516.4891,-0.5244415912992508
515.931572695724,516.4607,-0.5291206636510424
515.8984211954532,516.4321,-0.5337077107967616
515.8714304214465,516.40265,-0.5312185043347881
515.8447360003315,516.3728,-0.5280667340434775
515.8155437024687,516.3427,-0.5271686998750056
515.7865736241762,516.3126,-0.5260484461363149
515.7581692734597,516.28284,-0.5246676406028428
515.7326671421099,516.2528,-0.5201404750775964
515.7073351379706,516.2228,-0.515443182341869
515.6905036352248,516.1942,-0.5037102319627138
515.6684503058805,516.1664,-0.4979315300570306
515.6444034473952,516.1398,-0.49536706041726575
515.6134093049668,516.1143,-0.5009095426894419
515.5892099991879,516.0892,-0.49996236409333505
515.5676099046397,516.06433,-0.496721150047847
515.5495983074537,516.04,-0.49037971989002926
515.5345954762279,516.01636,-0.48176194564712205
515.5197596889186,515.9936,-0.4738316196751384
515.5044490312588,515.9717,-0.4672306562412132
515.4887904801507,515.9508,-0.4620151839118307
515.472267114427,515.93024,-0.4579697019792093
515.4480044015351,515.91046,-0.4624570242461914
515.4222670011553,515.89154,-0.4692735261884309
515.3943614033456,515.87366,-0.479295823216944
515.3661286150095,515.8558,-0.4896453107717207
515.3456077155766,515.8372,-0.49161152270460207
515.3275120240904,515.8178,-0.49029803450332565
515.3081083578579,515.79736,-0.48925492339208176
515.2847794011398,515.77606,-0.4912826105789918
515.2618332954379,515.75415,-0.4923170951871043
515.239355200652,515.7316,-0.49227321731677876
515.2028177294214,515.7087,-0.5058614697973098
515.1876054281229,515.68555,-0.49794144687712105
515.1714750278074,515.66266,-0.49118366359880383
515.1470186982764,515.6403,-0.4933011259423665
515.1260007798304,515.61865,-0.4926515639195941
515.1089552087311,515.59674,-0.48778551392513236
515.0965280944507,515.57477,-0.4782399719555315
515.0831337352735,515.55304,-0.46990581550778643
515.0674541573759,515.5323,-0.46483344028035845
515.0473050493847,515.5125,-0.46520715764654597
515.0227155296109,515.4935,-0.47081474382662236
514.9947576500417,515.4764,-0.4816217444895301
514.9690079659072,515.45844,-0.4894270926865829
514.9526777087343,515.4397,-0.48701955689068654
514.9240421181008,515.421,-0.4969783897116713
514.9002829474836,515.40186,-0.5015725212664393
514.8649142775902,515.38165,-0.5167385544410763
514.8352084441925,515.35974,-0.5245327667449828
514.8093615532989,515.3362,-0.5268200873260867
514.7840036525923,515.31116,-0.5271535739701676
514.7473341272449,515.2854,-0.5380662633800739
514.7232280942027,515.259,-0.5357440737660681
514.6867467438724,515.2323,-0.5455530608151093
514.649749746519,515.205,-0.5552673433247719
514.6124976007887,515.17596,-0.5634667546800074
514.5776494248433,515.1462,-0.5685297743754063
514.5551875925221,515.1152,-0.5599857473216616
514.5215817100835,515.08435,-0.5627688758539762
514.479866747802,515.0533,-0.5734169436042293
514.452731078183,515.02124,-0.5685091561920217
514.4259894643016,514.98846,-0.5624748911671986
514.4074410540345,514.95624,-0.548796738934243
514.385661005479,514.924,-0.5383502249896992
514.365022962877,514.8931,-0.5281044785292579
514.3418914212695,514.86395,-0.5220612154492983
514.316310332241,514.8364,-0.5201154490090403
514.29399228378,514.81036,-0.5163714857512787
514.2595282718895,514.7845,-0.5249565913917422
514.2214843608176,514.7595,-0.5380371235573875
514.1915739595474,514.73553,-0.5439607084213094
514.1635209932944,514.711,-0.5474775418618947
514.0870563179737,514.6858,-0.5987346976512526
514.0349285745091,514.65765,-0.622725234084669
513.9865843121854,514.6262,-0.6396363909395859
513.9355667195304,514.59125,-0.6556808390633933
513.9059826063173,514.5529,-0.6469348741514978
513.875993698104,514.5121,-0.6360912628334745
513.8362687288655,514.4693,-0.6330305875407021
513.7911981222032,514.4261,-0.6348883035780091
513.7161678070056,514.3828,-0.6666446929943959
513.6767974154932,514.3377,-0.6609101040380665
513.6353399365449,514.2909,-0.6555536181425623
513.5869921361042,514.24695,-0.6599561060833139
513.5395576085921,514.2033,-0.6637504968766734
513.5021255262651,514.15955,-0.6574203721723961
513.4653509255148,514.11615,-0.6507989768289235
513.4276158517783,514.07153,-0.6439173513466585
513.3807113758645,514.0261,-0.6454116710104927
513.3354967168264,513.9809,-0.6453992792673944
513.2861746155136,513.9362,-0.6500436462051766
513.044210712776,513.8945,-0.850259502067729
512.9955920415174,513.8457,-0.8501110834826022
512.9528445390604,513.79016,-0.8373165937521208
512.902088040797,513.7297,-0.8275872521717247
512.8640884299487,513.66547,-0.8013778786450985
512.812079579018,513.5982,-0.7861259873882318
512.7758335533927,513.52905,-0.7532191809823416
512.71908194411,513.45953,-0.7404517472962198
512.6865993689473,513.39105,-0.7044528771464229
512.6568962196698,513.32434,-0.6674446006427388
512.6299016729345,513.2608,-0.6309015497217842
512.592841624138,513.2181,-0.6252369891432181
512.5533947697087,513.1771,-0.6237292537288113
512.5183024850872,513.1372,-0.6189045461627529
512.4935338606155,513.09906,-0.6055261979782927
512.4520847000634,513.06177,-0.6096828780615624
512.4192384374221,513.02637,-0.6071287500778908
512.3943571397709,512.99133,-0.596975868041568
512.3699399525599,512.9588,-0.5888613169713608
512.3522465493439,512.9266,-0.5743281576873187
512.3236715326124,512.89496,-0.5712869634813842
512.3048216208979,512.86383,-0.5590089455083671
512.2662513915546,512.83435,-0.5680991943828531
512.2452683404538,512.80634,-0.5610671087649735
512.2298280794987,512.77936,-0.5495298306575478
512.2166982109073,512.75275,-0.5360483711239112
512.2071475116273,512.72845,-0.5213070782164095
512.1958950742164,512.70605,-0.5101596132835766
512.1870557573601,512.6849,-0.49781973092115095
512.1794958366572,512.66534,-0.4858484016240254
512.1720644558978,512.647,-0.47490820035216075
512.1626670535713,512.63104,-0.46837542689740985
512.1539175830037,512.6166,-0.46265956543379616
512.1491816816524,512.6052,-0.45604292772259214
512.1444713672173,512.5954,-0.4509265820014434
512.1370207546013,512.58655,-0.4495270969612193
512.1304467928569,512.5785,-0.4480444180805989
512.1279246262935,512.57074,-0.4428151198002297
512.1253302191399,512.56366,-0.43832944882888114
512.1194841041464,512.5571,-0.43764480210359125
512.1172201666457,512.55096,-0.4337441888230842
512.1153438114906,512.5453,-0.42994427444693883
512.110862218446,512.54034,-0.4294820198352909
512.107899730659,512.53595,-0.42804997637222186
512.1053286011562,512.53174,-0.42640968009379776
512.1026440474742,512.52783,-0.4251879837757997
512.0990520882302,512.52435,-0.4253009391135265
512.0966113315974,512.52124,-0.4246289027776129
512.0949352337025,512.5181,-0.42319220770377797
512.0942647284289,512.515,-0.4207499200085749
512.0917631056493,512.5123,-0.42056599591319355
512.0865798110444,512.5097,-0.42312477879931976
512.0807464279299,512.50696,-0.42621157988264713
512.0692271747052,512.50433,-0.4351063213885027
511.928568505714,512.5013,-0.5727132325672528
511.71897391317725,512.4933,-0.7743122196352488
511.5675218670755,512.4738,-0.9062940508932229
511.41991696863914,512.4392,-1.0192920157358571
511.2956661847045,512.38727,-1.091601881701763
511.0176287120758,512.31757,-1.2999372058929453
510.53924332353284,512.2256,-1.686342613967156
510.39304606027224,512.1011,-1.7080281584777595
510.3352220742667,511.9465,-1.611280611280165
510.21133775221676,511.76913,-1.5577967692676111
510.12139595305126,511.575,-1.4536162539799875
509.979054429286,511.3815,-1.402445814854616
509.90132530827196,511.19693,-1.2956046233686607
509.84997321268656,511.01877,-1.1687950978603112
509.7975209331126,510.85025,-1.0527293110280311
509.74714567067167,510.69208,-0.9449319660470792
509.69655174244525,510.56003,-0.8634763337266236
509.6383235152067,510.47128,-0.8329594437776677
509.593856376577,510.3926,-0.798752266001145
509.5526148827018,510.31616,-0.7635472266732108
509.4938935284585,510.24854,-0.7546416277915
509.4287618000333,510.18607,-0.7573038737947968
509.38329544737,510.13257,-0.749272912004983
509.342025454867,510.0815,-0.7394869963048905
509.295628179121,510.0306,-0.7349809517383505
509.2711629284858,509.98016,-0.7090006457329423
509.20540071381157,509.9309,-0.7255074893134292
509.16352180054116,509.88217,-0.7186498303182134
509.1367041084375,509.8348,-0.6981042411718477
509.105752037785,509.78812,-0.6823644172931154
509.02744632268445,509.7423,-0.7148632476280454
508.9906596627519,509.69775,-0.7070942434980907
508.95156725772915,509.65503,-0.7034620391458475
508.91873890556894,509.6123,-0.6935657819310563
508.88672161090705,509.5696,-0.6828889847960795
508.8417263889523,509.52777,-0.6860446071414685
508.78968240915646,509.48474,-0.6950588017810446
508.7535593737782,509.444,-0.6904408703624085
508.67335593387855,509.40326,-0.729903343465196
508.56646814732034,509.3599,-0.7934256515077891
508.47070264161135,509.31238,-0.8416752880761464
508.3471565917293,509.26352,-0.9163626953800872
508.28618830299473,509.2072,-0.9210260524740193
508.2056517105536,509.14432,-0.9386659163995432
508.1202744302626,509.07465,-0.9543715658311385
508.0847203469696,508.9986,-0.9138758444366317
507.97920845265423,508.91953,-0.940316693830141
507.9518911160124,508.83777,-0.8858774386750952
507.9014926977058,508.754,-0.8525051050285697
507.8608299499328,508.6736,-0.8127845520203323
507.8104928337934,508.59988,-0.7893911994097493
507.7677065539783,508.5319,-0.7641843151623107
507.7227627589677,508.47223,-0.7494662449385601
507.6972801831281,508.4149,-0.7176062914812746
507.6726713298667,508.36237,-0.6896943927895336
507.6556318048412,508.31552,-0.6598894353931541
507.6287990950078,508.27023,-0.641434059289054
507.5716474352331,508.23325,-0.6615984143762716
507.5324982717191,508.196,-0.6635161325777972
507.5168698962625,508.1604,-0.6435304943624942
507.48304003627277,508.12592,-0.6428754910709813
507.4755305429454,508.0934,-0.6178837636952039
507.40126749140614,508.0628,-0.6615376843751051
507.28829534656956,508.0327,-0.744419497180445
507.2476595994308,507.9985,-0.750845039241085
507.1905177919296,507.96002,-0.7695041807266421
507.11545889631725,507.9165,-0.80104500993275
506.9327958465637,507.86844,-0.9356428741394325
506.8469919568711,507.81458,-0.9675832384414207
506.7730622638016,507.75262,-0.9795622479171584
506.64846741482114,507.68103,-1.0325628586163589
506.5650340665297,507.601,-1.0359791170640733
506.51141553981944,507.51117,-0.9997538937743116
506.45583531009135,507.41983,-0.96399501217428
506.37230319514316,507.33206,-0.9597585724349642
506.3223596363651,507.24136,-0.9190038890255323
506.28773301490224,507.15097,-0.8632374440821309
506.2587649655871,507.0642,-0.8054440187879095
506.18405598415717,506.99222,-0.808162033420956
506.12876293601613,506.9247,-0.7959501987494946
506.0629751954675,506.8603,-0.7973153318762343
506.0054390518175,506.80307,-0.7976310165418568
505.85041563090397,506.74832,-0.8979059022991578
505.7656824804633,506.68988,-0.9241978906304666
505.71291542286394,506.62708,-0.9141597724485564
505.6788532495106,506.5632,-0.8843486547862653
505.653399761191,506.4966,-0.8432127876371283
505.6093843649804,506.42798,-0.8185941506446284
505.5759019865194,506.35803,-0.7821302400431023
505.5581037498179,506.29242,-0.7343156837758329
505.5556470155586,506.2304,-0.6747606992851729
505.5344476541448,506.17456,-0.6401128927302011
505.46590489110605,506.1246,-0.6586983803783255
505.42123810194477,506.08777,-0.6665304527427338
505.3241901359994,506.0558,-0.7315959968130983
505.2156074670741,506.023,-0.8074027868321423
505.16221373044743,505.98508,-0.8228631738494414
505.1045494436603,505.94113,-0.8365821481365856
505.0412942178146,505.89313,-0.8518332235916546
504.99738377954935,505.84033,-0.8429482517006477
504.94576844165124,505.78235,-0.8365801911612607
504.8609007328184,505.7188,-0.8579103023378707
504.7173543525896,505.6514,-0.9340433524885157
504.61110674585746,505.58212,-0.9710160568769197
504.55147351113203,505.50748,-0.9560032955085944
504.4632885968178,505.4331,-0.9698168719322098
504.3048122493078,505.35965,-1.0548374088953096
504.1727748499323,505.27942,-1.1066440953802044
504.07419370620465,505.19168,-1.1174872019984718
503.9787240900355,505.09735,-1.1186269841832654
503.8272836355961,504.99564,-1.1683523507320501
503.76877353969525,504.88654,-1.1177621048360038
503.6444607473313,504.77548,-1.1310214304030524
503.5674485041809,504.66763,-1.100184552459723
503.4989632830354,504.5604,-1.0614310040739952
503.4647612793783,504.451,-0.9862274901529418
503.39582044875476,504.3448,-0.9489671489014881
503.41198448807546,504.24905,-0.8370694670026637
503.43945615727716,504.164,-0.7245453075665864
503.4789966236818,504.08942,-0.6104198802244696
503.54316764003454,504.02783,-0.48466439121546045
503.7056822835387,503.987,-0.28131722818005755
503.78710360766956,503.9632,-0.17609219311168545
503.9480654331552,503.9641,-0.016045894969806795
503.99379278840553,503.98798,0.005816714186778427
504.0455474960825,504.03214,0.013412486316894956
504.0738027972162,504.09097,-0.017170103174407814
504.0870673896694,504.16437,-0.0773002861118357
504.0991191816657,504.24075,-0.14163399216243988
504.0953966883016,504.31625,-0.22085697380776992
504.08886271374985,504.38715,-0.29828328234390256
504.0817015297812,504.4492,-0.36748670264069005
504.07079300797784,504.4925,-0.4216996678034093
504.0615614230361,504.52463,-0.46306626251077887
504.0500077248806,504.5386,-0.48859701144755263
504.0438232087984,504.54602,-0.5021972990140853
503.98315329351715,504.5466,-0.5634470482797269
503.956470142492,504.54132,-0.5848506582892696
503.94177765071197,504.53128,-0.5895028668661553
503.93130653508547,504.51703,-0.5857222735082814
503.92589963257103,504.50058,-0.5746802014133436
503.84915335983504,504.48297,-0.6338178315712071
503.81224798438774,504.46246,-0.6502153945185114
503.7874617708889,504.43903,-0.6515641080173395
503.7578819734002,504.41275,-0.654868270740451
503.5674591068991,504.3841,-0.8166351313821565
503.51849384473064,504.34753,-0.8290403349568578
503.50250544118984,504.3078,-0.8052948517789105
503.481767633709,504.26315,-0.781385442462863
503.4342702712862,504.21417,-0.7799020919950408
503.40938495378765,504.16135,-0.7519614817592242
503.3631380582872,504.1057,-0.742574832337823
503.32495173045163,504.05438,-0.7294305937671197
503.2897015467385,504.0037,-0.7139910802146119
503.35198217923073,503.95288,-0.6008986801442688
503.3645338674888,503.90616,-0.5416245797768511
503.3763260512594,503.87958,-0.5032515854593385
503.4059345456739,503.85962,-0.4536845949510848
503.4210200988814,503.84433,-0.42330973510297554
503.45735693218205,503.83456,-0.3772072768023236
503.47312164540716,503.8335,-0.3603744483428386
503.4748106197471,503.83862,-0.3638124271279253
503.47449483924976,503.8509,-0.37639627403149234
503.4627813438672,503.8682,-0.4054132362109044
503.4500689120417,503.88864,-0.4385724453802027
503.40101420013036,503.90198,-0.500963338932138
503.33827209174876,503.91135,-0.5730743437981118
503.31611492223783,503.91467,-0.5985579293246701
503.2822723670607,503.91013,-0.6278533653611476
503.23284466528895,503.89905,-0.6662031862735489
503.17563416401924,503.8791,-0.7034551914495069
503.1090406812131,503.85196,-0.7429185473025086
503.0467513197622,503.8184,-0.7716385728159025
502.92404283085625,503.7783,-0.8542469640656236
502.8687119253625,503.73068,-0.8619704476843708
502.8095896623622,503.67606,-0.8664662458409111
502.77177661152234,503.61844,-0.8466621091807838
502.73929539824485,503.5601,-0.8207937130832761
502.704685418686,503.4986,-0.7939107727202668
502.6607226107937,503.43652,-0.7758008267063019
502.5016932152546,503.37592,-0.8742223120891595
502.434335620688,503.314,-0.8796597406401361
502.0380728615429,503.25113,-1.2130562888477243
501.870718391293,503.17566,-1.3049407883945037
501.53965127748205,503.09024,-1.5505892010335742
501.108074616667,502.98172,-1.873645354036114
500.6356507214697,502.84198,-2.2063292589990624
499.9737191747789,502.66113,-2.687413637721079
499.5636279125699,502.42706,-2.8634350757113225
499.2456178960772,502.13953,-2.893908471110308
498.4102870358682,501.80496,-3.394675122334945
497.8252242541112,501.42337,-3.5981461072169054
497.24171309921195,500.98425,-3.7425398304755504
496.6973604697306,500.5188,-3.8214383583944027
496.3658617461696,500.00708,-3.641218331955372
495.8308962913781,499.4755,-3.644598093387515
495.48480357464666,498.93622,-3.451414687072088
494.9245986056017,498.4004,-3.475792019398284
494.5611226730837,497.88437,-3.3232462234007016
494.30599542138316,497.36792,-3.061924500491841
494.1534446011775,496.8515,-2.6980568636662383
494.01611833539386,496.39423,-2.3781077388248946
493.8738124628252,495.9782,-2.1043979863935647
493.4495966328048,495.6081,-2.1584966289139516
492.90994018161877,495.27338,-2.363436283224985
492.4143990870509,494.94247,-2.528075278183451
491.851556323317,494.62592,-2.774359204026723
491.42948124946525,494.29547,-2.8659899419409953
490.8248493945122,493.9682,-3.1433512890815223
489.4868910684798,493.61688,-4.1299912557389575
488.71240745929236,493.201,-4.488581310238885
488.1360335540539,492.70435,-4.568312149071119
487.6438895663943,492.13208,-4.488190511730693
487.15482337426977,491.49725,-4.3424300436989824
486.73640919194844,490.83896,-4.1025495482859355
486.367885446315,490.17978,-3.811893606419403
485.7571294482931,489.52652,-3.7693903270975397
485.44924217722814,488.88638,-3.437140879412482
484.89246826883823,488.2551,-3.362628166708646
484.4804257581341,487.64993,-3.1695071031940074
483.8020427198615,487.13974,-3.337697270372871
483.3938615361181,486.65625,-3.262388463881905
483.0367411315698,486.17993,-3.1431905090552164
482.6458515011548,485.70654,-3.060691467595177
482.1581423588727,485.23868,-3.0805356196429443
481.7227177574864,484.76874,-3.046020035482343
481.3102908740527,484.29318,-2.9828914989941495
480.991695333976,483.8366,-2.844913552742753
480.53308744632636,483.37366,-2.8405697802361374
479.5802471747891,482.92773,-3.347487200210878
479.01136979883785,482.46555,-3.4541758554590274
478.53486736838624,482.00745,-3.4725789206762556
477.22136807514624,481.52737,-4.30600619243188
475.44855312255476,480.99457,-5.546014748538994
474.7179354554663,480.37292,-5.654989349221182
473.9367882909492,479.67484,-5.738046914128915
473.2469898476292,478.90283,-5.655842183620791
472.879942675239,478.0682,-5.188264111870353
472.23943101935447,477.1877,-4.948282603692405
471.50583600202873,476.28952,-4.783684261643145
471.0851640763285,475.42667,-4.341502183437115
470.44831331266914,474.57404,-4.125722331862107
468.33465765760764,473.72797,-5.393308650986114
467.10982503553697,472.91708,-5.807258704697404
464.60595792379115,472.15945,-7.553496421911973
463.7506750930925,471.2906,-7.539913285813725
462.9523582294156,470.32547,-7.3731117412875165
461.1374130750872,469.27603,-8.138618419053444
460.0571902569362,468.09918,-8.041991871970026
459.5813097569628,466.83832,-7.25700811413094
459.0290872915026,465.54053,-6.511440052247394
458.55317549169916,464.20898,-5.6558088833008355
457.9240383306219,462.89688,-4.972842772893728
457.57113717602294,461.76044,-4.189299835695806
456.50085463526443,460.7226,-4.221740579579318
455.3063218741398,459.8863,-4.579969629766424
454.29537546529565,459.06064,-4.765262962438726
452.38212948613176,458.2286,-5.846477691602615
450.40429606426756,457.44357,-7.03927693377932
449.37662311622404,456.58862,-7.211999930650961
448.5093887038898,455.60995,-7.100566130094592
447.66408677447214,454.53583,-6.871740862246611
446.3261950813144,453.38187,-7.055671373763744
445.32995995731625,452.16705,-6.837093265340002
444.5109229731331,450.87973,-6.368807251476255
443.7227497262982,449.60962,-5.886869414326782
442.99258809296174,448.38174,-5.389156291803886
440.9754255697264,447.19006,-6.214637906836117
438.6959769316347,446.08093,-7.384955685552825
436.2357211721743,445.00467,-8.76894801727883
433.8701844978226,443.8179,-9.947717113505519
431.86320108526826,442.4749,-10.611713465512992
430.2514512623375,440.9687,-10.717237702506225
427.02065738622827,439.36334,-12.342684898927985
426.49801649971647,437.58514,-11.08712754325228
426.0569412159953,435.68436,-9.627415473457802
425.4899380249594,433.72964,-8.239706750431253
424.6355694894617,431.7736,-7.138020598428909
424.1870163301345,429.97186,-5.784846462834253
423.8451444718882,428.3748,-4.529641905064921
423.4875005688953,427.01535,-3.527849772901561
423.2609240002435,425.88855,-2.627625804443994
422.71051831627324,424.96265,-2.2521281681017626
422.3076755132136,424.18762,-1.87994655709889
421.6748097247643,423.70334,-2.028528898282559
420.8814984152349,423.22678,-2.345277707811988
419.7540049482486,422.73666,-2.982658870110754
418.4368472119694,422.2213,-3.7844662645931066
415.0833497578002,421.6799,-6.5965513652466825
413.79391959819014,420.97647,-7.1825513490754815
412.75721817469645,420.09894,-7.3417198135848025
411.74724238026124,419.06857,-7.321330617785634
410.8870970422067,417.8986,-7.011493045683949
410.00547391939506,416.6509,-6.645435504433067
408.9655995442894,415.33765,-6.3720469400856246
407.8571013615733,413.997,-6.139907915770436
407.3394214876033,412.65222,-5.3128001920841825
406.4938260869565,411.36005,-4.866220299762233
404.8282846281777,410.14365,-5.315361612056677
403.00679433699906,409.1576,-6.150798436438436
401.6542334401709,408.15967,-6.505434528579087
400.8583115789474,407.1159,-6.257594182771356
399.91770484581497,406.04068,-6.122975085825658
398.92110189027204,404.9326,-6.011484779649834
397.8333137254902,403.804,-5.970671870212925
396.45035639413,402.67413,-6.223776906651267
395.71664285714286,401.54053,-5.823884486607142
395.11556559139785,400.3651,-5.2495467132896465
393.37906495360454,399.2015,-5.822442614754834
390.10195512820513,398.09842,-7.996464061247991
389.3850785519126,396.98132,-7.596244690274887
388.212234299517,395.8267,-7.614456374311146
384.2064752086402,394.59427,-10.387793590187925
379.47726211325164,393.2077,-13.73044052346711
384.2764737406217,391.56982,-7.293350478128275
394.7366666666666,389.9628,4.773867594400997
